,date,Postcode,geography code,Rural Urban,Variable: All usual residents; measures: Value,Variable: Males; measures: Value,Variable: Females; measures: Value,Variable: Lives in a household; measures: Value,Variable: Lives in a communal establishment; measures: Value,Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value,Variable: Area (Hectares); measures: Value,Variable: Density (number of persons per hectare); measures: Value,Longitude,Latitude,Population
1273,2011,IP26 4,IP26 4,Total,5522,2720,2802,5501,21,50,13232.64,0.4,0.534988,52.4918,5470.0
1274,2011,IP26 5,IP26 5,Total,3423,1718,1705,3343,80,41,13735.21,0.2,0.638546,52.5266,3546.0
1275,2011,IP27 0,IP27 0,Total,11221,5601,5620,11157,64,67,7847.92,1.4,0.623376,52.448,11231.0
1276,2011,IP27 9,IP27 9,Total,7792,4140,3652,6730,1062,42,7616.27,1.0,0.530915,52.4058,7787.0
1277,2011,IP28 6,IP28 6,Total,5584,2769,2815,5290,294,98,14130.01,0.4,0.629045,52.2921,5887.0
1278,2011,IP28 7,IP28 7,Total,9101,4535,4566,9031,70,79,1224.63,7.4,0.515593,52.3457,8923.0
1279,2011,IP28 8,IP28 8,Total,9813,4995,4818,9662,151,65,5334.67,1.8,0.481647,52.3421,9989.0
1280,2011,IP29 4,IP29 4,Total,4415,2177,2238,4390,25,112,8737.64,0.5,0.68391,52.1669,4290.0
1281,2011,IP29 5,IP29 5,Total,4602,2253,2349,4557,45,90,7185.07,0.6,0.639785,52.2265,4521.0
1282,2011,IP30 0,IP30 0,Total,4232,2112,2120,4232,0,77,6958.93,0.6,0.802722,52.1874,4474.0
1283,2011,IP30 9,IP30 9,Total,9342,4590,4752,9338,4,178,5837.06,1.6,0.861499,52.2298,9279.0
1284,2011,IP31 1,IP31 1,Total,6293,3441,2852,5506,787,104,7229.26,0.9,0.787551,52.316,6182.0
1285,2011,IP31 2,IP31 2,Total,7985,3946,4039,7860,125,134,5974.94,1.3,0.819263,52.2901,7920.0
1286,2011,IP31 3,IP31 3,Total,7021,3443,3578,7002,19,174,5762.69,1.2,0.863382,52.2672,7008.0
1287,2011,IP32 6,IP32 6,Total,8793,4326,4467,8756,37,67,243.45,36.1,0.702083,52.2594,8654.0
1288,2011,IP32 7,IP32 7,Total,8298,4155,4143,8289,9,122,453.78,18.3,0.739967,52.2466,8251.0
1289,2011,IP33 1,IP33 1,Total,4438,2167,2271,4271,167,76,148.15,30.0,0.715607,52.2461,4562.0
1290,2011,IP33 2,IP33 2,Total,9430,4598,4832,9334,96,154,535.19,17.6,0.713384,52.2361,9254.0
1291,2011,IP33 3,IP33 3,Total,10337,5048,5289,10214,123,159,712.25,14.5,0.697908,52.2454,10581.0
1292,2011,KT10 0,KT10 0,Total,9577,4629,4948,9480,97,272,653.49,14.7,-0.341571,51.3652,9697.0
1293,2011,KT10 8,KT10 8,Total,6312,3059,3253,6299,13,167,493.81,12.8,-0.365767,51.3755,6206.0
1294,2011,KT10 9,KT10 9,Total,5004,2480,2524,4966,38,221,642.89,7.8,-0.362118,51.3692,5146.0
1295,2011,KT11 1,KT11 1,Total,3111,1467,1644,3014,97,54,370.8,8.4,-0.420591,51.3294,4010.0
1296,2011,KT11 2,KT11 2,Total,9194,4492,4702,8957,237,368,1008.11,9.1,-0.395403,51.3319,8546.0
1297,2011,KT11 3,KT11 3,Total,2675,1309,1366,2624,51,85,1228.96,2.2,-0.400352,51.3204,2772.0
1298,2011,KT12 1,KT12 1,Total,4305,2102,2203,4284,21,97,158.78,27.1,-0.416509,51.3797,4820.0
1299,2011,KT12 2,KT12 2,Total,11771,5717,6054,11771,0,154,467.57,25.2,-0.411514,51.3874,11248.0
1300,2011,KT12 3,KT12 3,Total,8061,3883,4178,7956,105,144,338.58,23.8,-0.398542,51.3805,7829.0
1301,2011,KT12 4,KT12 4,Total,5614,2670,2944,5502,112,48,709.0,7.9,-0.404568,51.3654,5723.0
1302,2011,KT12 5,KT12 5,Total,7083,3418,3665,7049,34,166,340.04,20.8,-0.410071,51.3695,6673.0
1303,2011,KT13 0,KT13 0,Total,6581,3185,3396,6459,122,195,676.83,9.7,-0.451094,51.3605,6900.0
1304,2011,KT13 8,KT13 8,Total,7147,3502,3645,7099,48,106,440.21,16.2,-0.457722,51.373,7097.0
1305,2011,KT13 9,KT13 9,Total,7564,3706,3858,7485,79,153,221.44,34.2,-0.443615,51.3726,7715.0
1306,2011,KT14 6,KT14 6,Total,5626,2707,2919,5586,40,174,351.11,16.0,-0.499289,51.339,5685.0
1307,2011,KT14 7,KT14 7,Total,7724,3737,3987,7662,62,68,285.31,27.1,-0.475798,51.3401,7551.0
1308,2011,KT15 1,KT15 1,Total,9820,4727,5093,9633,187,136,433.37,22.7,-0.501099,51.3665,9265.0
1309,2011,KT15 2,KT15 2,Total,8257,4048,4209,8253,4,74,400.46,20.6,-0.486698,51.3725,8696.0
1310,2011,KT15 3,KT15 3,Total,9296,4593,4703,9232,64,150,531.6,17.5,-0.499403,51.3516,9079.0
1311,2011,KT16 0,KT16 0,Total,5672,2754,2918,5558,114,91,1834.57,3.1,-0.536451,51.3716,5596.0
1312,2011,KT16 8,KT16 8,Total,5991,2948,3043,5930,61,46,448.93,13.3,-0.498561,51.3909,6360.0
1313,2011,KT16 9,KT16 9,Total,6799,3396,3403,6735,64,82,436.18,15.6,-0.511286,51.3874,6538.0
1314,2011,KT17 1,KT17 1,Total,5362,2578,2784,5261,101,81,174.38,30.7,-0.254951,51.3428,5246.0
1315,2011,KT17 2,KT17 2,Total,7825,3827,3998,7825,0,157,340.32,23.0,-0.246434,51.3538,8012.0
1316,2011,KT17 3,KT17 3,Total,3970,1920,2050,3926,44,115,370.43,10.7,-0.242276,51.332,4405.0
1317,2011,KT17 4,KT17 4,Total,6145,3026,3119,5711,434,113,205.24,29.9,-0.256832,51.3316,5746.0
1318,2011,KT18 5,KT18 5,Total,7921,3775,4146,7763,158,142,313.78,25.2,-0.250779,51.321,7840.0
1319,2011,KT18 6,KT18 6,Total,2113,1056,1057,2102,11,51,974.61,2.2,-0.271439,51.2965,2069.0
1320,2011,KT18 7,KT18 7,Total,7411,3435,3976,7270,141,128,630.19,11.8,-0.274643,51.3278,7091.0
1321,2011,KT19 0,KT19 0,Total,9009,4458,4551,9009,0,141,227.21,39.7,-0.259413,51.3619,9100.0
1322,2011,KT19 7,KT19 7,Total,1849,914,935,1804,45,22,252.6,7.3,-0.284226,51.3439,1797.0
1323,2011,KT19 8,KT19 8,Total,7952,3859,4093,7818,134,134,263.74,30.2,-0.274147,51.3391,8464.0
1324,2011,KT19 9,KT19 9,Total,15288,7436,7852,15255,33,182,320.22,47.7,-0.269512,51.3531,15159.0
1325,2011,KT20 5,KT20 5,Total,10331,4993,5338,10180,151,195,467.74,22.1,-0.233582,51.2964,10302.0
1326,2011,KT20 6,KT20 6,Total,5725,2781,2944,5585,140,132,963.36,5.9,-0.215361,51.2893,5346.0
1327,2011,KT20 7,KT20 7,Total,4503,2235,2268,4437,66,72,1893.85,2.4,-0.246894,51.2711,4633.0
1328,2011,KT21 1,KT21 1,Total,5858,2820,3038,5804,54,147,514.36,11.4,-0.296216,51.3133,6038.0
1329,2011,KT21 2,KT21 2,Total,7868,3772,4096,7677,191,215,631.52,12.5,-0.307881,51.3095,7427.0
1330,2011,KT22 0,KT22 0,Total,3921,1893,2028,3782,139,181,1089.19,3.6,-0.351223,51.3242,3679.0
1331,2011,KT22 7,KT22 7,Total,6518,3315,3203,6517,1,51,265.14,24.6,-0.331753,51.3021,6855.0
1332,2011,KT22 8,KT22 8,Total,4724,2311,2413,4539,185,144,649.64,7.3,-0.322566,51.2928,4681.0
1333,2011,KT22 9,KT22 9,Total,8991,4459,4532,8904,87,263,1011.77,8.9,-0.351318,51.2919,8704.0
1334,2011,KT23 3,KT23 3,Total,5090,2411,2679,5052,38,122,406.28,12.5,-0.374788,51.2859,5033.0
1335,2011,KT23 4,KT23 4,Total,5604,2665,2939,5580,24,127,666.88,8.4,-0.367568,51.2784,6021.0
1336,2011,KT24 5,KT24 5,Total,5233,2516,2717,5173,60,234,1822.77,2.9,-0.417334,51.2707,4806.0
1337,2011,KT24 6,KT24 6,Total,4282,2035,2247,4197,85,159,1192.55,3.6,-0.442837,51.2683,4234.0
1338,2011,LA10 5,LA10 5,Total,4002,2066,1936,3550,452,90,27434.11,0.1,-2.49759,54.3148,3767.0
1339,2011,LA11 6,LA11 6,Total,3717,1784,1933,3631,86,59,6225.21,0.6,-2.90837,54.2149,3915.0
1340,2011,LA11 7,LA11 7,Total,5956,2848,3108,5803,153,92,4428.7,1.3,-2.94073,54.1844,5912.0
1341,2011,LA12 0,LA12 0,Total,6055,2963,3092,6023,32,119,4052.32,1.5,-3.12037,54.1717,6110.0
1342,2011,LA12 7,LA12 7,Total,4456,2208,2248,4445,11,83,3008.82,1.5,-3.09172,54.2044,4702.0
1343,2011,LA12 8,LA12 8,Total,2414,1229,1185,2368,46,54,15464.61,0.2,-3.01986,54.2672,2241.0
1344,2011,LA12 9,LA12 9,Total,7269,3525,3744,7067,202,90,1434.63,5.1,-3.08784,54.1818,6995.0
1345,2011,LA13 0,LA13 0,Total,8774,4335,4439,8772,2,134,2156.51,4.1,-3.1887,54.1175,8520.0
1346,2011,LA13 9,LA13 9,Total,10038,4957,5081,9931,107,127,340.7,29.5,-3.20893,54.119,10564.0
1347,2011,LA14 1,LA14 1,Total,3342,1711,1631,3309,33,21,146.41,22.8,-3.22683,54.1148,3566.0
1348,2011,LA14 2,LA14 2,Total,7199,3660,3539,7057,142,40,377.55,19.1,-3.22573,54.1092,6859.0
1349,2011,LA14 3,LA14 3,Total,10651,5185,5466,10592,59,84,1327.3,8.0,-3.25368,54.1089,10651.0
1350,2011,LA14 4,LA14 4,Total,6545,3192,3353,6452,93,75,786.51,8.3,-3.2213,54.138,6583.0
1351,2011,LA14 5,LA14 5,Total,10776,5318,5458,10594,182,117,216.47,49.8,-3.22591,54.1225,10577.0
1352,2011,LA15 8,LA15 8,Total,7827,3863,3964,7782,45,91,609.8,12.8,-3.1797,54.1558,7913.0
1353,2011,LA16 7,LA16 7,Total,3462,1723,1739,3430,32,45,1923.14,1.8,-3.2028,54.1841,3345.0
1354,2011,LA17 7,LA17 7,Total,1174,577,597,1174,0,10,3901.39,0.3,-3.1756,54.2399,1146.0
1355,2011,LA18 4,LA18 4,Total,5730,3091,2639,5142,588,45,4836.23,1.2,-3.27627,54.2069,5604.0
1356,2011,LA18 5,LA18 5,Total,3340,1630,1710,3303,37,40,4661.25,0.7,-3.27465,54.2269,3343.0
1357,2011,LA19 5,LA19 5,Total,972,475,497,958,14,10,5275.31,0.2,-3.37172,54.2893,1048.0
1358,2011,LA20 6,LA20 6,Total,1159,581,578,1159,0,37,12235.89,0.1,-3.2068,54.2929,1229.0
1359,2011,LA21 8,LA21 8,Total,928,464,464,899,29,20,4093.32,0.2,-3.07162,54.3646,1062.0
1360,2011,LA22 0,LA22 0,Total,2170,1070,1100,2031,139,27,4961.07,0.4,-2.96973,54.4007,2043.0
1361,2011,LA22 9,LA22 9,Total,2773,1380,1393,2531,242,57,8899.81,0.3,-2.99862,54.4395,2979.0
1362,2011,LA23 1,LA23 1,Total,2785,1295,1490,2421,364,49,5944.98,0.5,-2.91192,54.389,2573.0
1363,2011,LA23 2,LA23 2,Total,4048,1984,2064,3957,91,84,366.74,11.0,-2.90579,54.3723,4216.0
1364,2011,LA23 3,LA23 3,Total,2304,1161,1143,2116,188,34,2574.62,0.9,-2.91971,54.3536,2312.0
1365,2011,LE10 0,LE10 0,Total,20354,10120,10234,20306,48,142,993.39,20.5,-1.3855,52.5431,20306.0
1366,2011,LE10 1,LE10 1,Total,10327,5141,5186,10179,148,147,535.67,19.3,-1.36694,52.5452,10126.0
1367,2011,LE10 2,LE10 2,Total,14568,7046,7522,14521,47,178,1256.87,11.6,-1.3611,52.5304,14362.0
1368,2011,LE10 3,LE10 3,Total,2225,1112,1113,2225,0,36,3380.99,0.7,-1.36119,52.5225,2717.0
1369,2011,LE11 1,LE11 1,Total,9835,5099,4736,9689,146,96,526.33,18.7,-1.20295,52.7735,9934.0
1370,2011,LE11 2,LE11 2,Total,13840,6777,7063,13776,64,188,521.93,26.5,-1.20638,52.7588,13859.0
1371,2011,LE11 3,LE11 3,Total,16441,9018,7423,10814,5627,403,1033.75,15.9,-1.22224,52.7648,16357.0
1372,2011,LE11 4,LE11 4,Total,9722,4949,4773,9617,105,153,466.61,20.8,-1.23838,52.7721,9938.0
1373,2011,LE11 5,LE11 5,Total,10529,5442,5087,10331,198,128,463.04,22.7,-1.22238,52.7791,10230.0
1374,2011,LE12 5,LE12 5,Total,7482,3567,3915,6895,587,146,6853.11,1.1,-1.21826,52.8001,7468.0
1375,2011,LE12 6,LE12 6,Total,9193,4434,4759,9142,51,158,4538.47,2.0,-1.15889,52.8223,9164.0
1376,2011,LE12 7,LE12 7,Total,16604,8159,8445,16429,175,190,2358.54,7.0,-1.1264,52.7308,16361.0
1377,2011,LE12 8,LE12 8,Total,13957,6844,7113,13577,380,274,4304.17,3.2,-1.16986,52.7451,14152.0
1378,2011,LE12 9,LE12 9,Total,14886,7319,7567,14565,321,199,4645.19,3.2,-1.28878,52.7692,14764.0
1379,2011,LE13 0,LE13 0,Total,15198,7429,7769,14967,231,135,1423.26,10.7,-0.891256,52.7635,14705.0
1380,2011,LE13 1,LE13 1,Total,11960,5884,6076,11899,61,134,882.93,13.5,-0.880037,52.7694,12387.0
1381,2011,LE14 2,LE14 2,Total,4514,2285,2229,4495,19,103,12997.54,0.3,-0.866767,52.731,4601.0
1382,2011,LE14 3,LE14 3,Total,6621,3206,3415,6583,38,100,8764.13,0.8,-0.964927,52.789,6656.0
1383,2011,LE14 4,LE14 4,Total,6186,3032,3154,6112,74,137,13468.4,0.5,-0.857185,52.828,6011.0
1384,2011,LE15 6,LE15 6,Total,10922,5260,5662,10432,490,201,909.0,12.0,-0.728759,52.6726,10907.0
1385,2011,LE15 7,LE15 7,Total,8135,4488,3647,7073,1062,183,12495.27,0.7,-0.700519,52.7055,8068.0
1386,2011,LE15 8,LE15 8,Total,6416,3274,3142,5954,462,172,14244.65,0.5,-0.667299,52.6435,6452.0
1387,2011,LE15 9,LE15 9,Total,6852,3401,3451,5856,996,180,6402.04,1.1,-0.716398,52.5988,7094.0
1388,2011,LE16 7,LE16 7,Total,11868,6154,5714,11076,792,220,7408.14,1.6,-0.91834,52.4925,11819.0
1389,2011,LE16 8,LE16 8,Total,10331,5034,5297,10224,107,240,16368.73,0.6,-0.839252,52.4945,9865.0
1390,2011,LE16 9,LE16 9,Total,12776,6236,6540,12597,179,228,4928.48,2.6,-0.934788,52.4699,12774.0
1391,2011,LE17 4,LE17 4,Total,10597,5286,5311,10521,76,170,4185.4,2.5,-1.2058,52.4597,10560.0
1392,2011,LE17 5,LE17 5,Total,6117,3076,3041,6117,0,138,7374.26,0.8,-1.20427,52.4925,6108.0
1393,2011,LE17 6,LE17 6,Total,3934,1962,1972,3857,77,85,7173.81,0.5,-1.10426,52.4488,4105.0
1394,2011,LE18 1,LE18 1,Total,7885,3770,4115,7770,115,72,152.9,51.6,-1.10998,52.5902,8563.0
1395,2011,LE18 2,LE18 2,Total,8628,4092,4536,8494,134,81,342.5,25.2,-1.11223,52.581,8155.0
1396,2011,LE18 3,LE18 3,Total,8171,4058,4113,8165,6,115,1518.21,5.4,-1.09621,52.5804,8144.0
1397,2011,LE18 4,LE18 4,Total,8177,4220,3957,7539,638,43,334.88,24.4,-1.12919,52.5818,8011.0
1398,2011,LE19 2,LE19 2,Total,5916,2879,3037,5865,51,48,555.53,10.6,-1.20644,52.5747,5993.0
1399,2011,LE19 3,LE19 3,Total,4741,2350,2391,4735,6,89,331.76,14.3,-1.2221,52.5768,4637.0
1400,2011,LE19 4,LE19 4,Total,4105,2019,2086,4075,30,35,914.13,4.5,-1.21858,52.5938,4143.0
1401,2011,LE65 1,LE65 1,Total,6198,3095,3103,6147,51,123,2502.56,2.5,-1.46097,52.7481,6129.0
1402,2011,LE65 2,LE65 2,Total,7827,3767,4060,7685,142,119,1597.59,4.9,-1.47931,52.7496,8033.0
1403,2011,LE67 1,LE67 1,Total,5471,2712,2759,5460,11,50,2380.64,2.3,-1.34827,52.6907,5446.0
1404,2011,LE67 2,LE67 2,Total,7644,3791,3853,7616,28,104,3069.71,2.5,-1.39377,52.711,7585.0
1405,2011,LE67 3,LE67 3,Total,8671,4300,4371,8548,123,45,578.89,15.0,-1.37506,52.7238,8534.0
1406,2011,LE67 4,LE67 4,Total,10742,5281,5461,10688,54,91,908.51,11.8,-1.34298,52.7219,10797.0
1407,2011,LE67 5,LE67 5,Total,8486,4153,4333,8460,26,96,641.18,13.2,-1.35705,52.7396,8759.0
1408,2011,LE67 6,LE67 6,Total,5961,2966,2995,5909,52,69,861.27,6.9,-1.39768,52.6938,5961.0
1409,2011,LE67 8,LE67 8,Total,5954,2968,2986,5904,50,78,2210.77,2.7,-1.38739,52.7516,5712.0
1410,2011,LE67 9,LE67 9,Total,5975,2903,3072,5906,69,90,1762.47,3.4,-1.28246,52.6882,6030.0
1411,2011,LN10 5,LN10 5,Total,861,416,445,821,40,16,5112.83,0.2,-0.23671,53.194,720.0
1412,2011,LN10 6,LN10 6,Total,5124,2473,2651,4988,136,95,3733.41,1.4,-0.212353,53.1516,5257.0
1413,2011,LN11 0,LN11 0,Total,9896,4781,5115,9706,190,137,12787.43,0.8,-0.00946786,53.3855,9503.0
1414,2011,LN11 7,LN11 7,Total,5152,2565,2587,5145,7,49,12092.99,0.4,0.10231,53.4137,5221.0
1415,2011,LN11 8,LN11 8,Total,8144,3945,4199,8081,63,125,11431.19,0.7,0.0445628,53.3487,8071.0
1416,2011,LN11 9,LN11 9,Total,5030,2407,2623,5011,19,82,6197.15,0.8,-0.029693,53.3509,5402.0
1417,2011,LN12 1,LN12 1,Total,5062,2435,2627,4906,156,40,2571.87,2.0,0.249357,53.346,5019.0
1418,2011,LN12 2,LN12 2,Total,8159,3880,4279,8000,159,43,1805.13,4.5,0.27339,53.3185,8225.0
1419,2011,LN13 0,LN13 0,Total,2635,1295,1340,2604,31,41,9983.77,0.3,0.146286,53.2843,2730.0
1420,2011,LN13 9,LN13 9,Total,5131,2470,2661,5039,92,43,7465.6,0.7,0.205399,53.2536,5071.0
1421,2011,LS10 1,LS10 1,Total,4096,2186,1910,3485,611,18,94.09,43.5,-1.52797,53.7829,4116.0
1422,2011,LS10 2,LS10 2,Total,3792,1830,1962,3753,39,10,431.95,8.8,-1.52844,53.7752,3969.0
1423,2011,LS10 3,LS10 3,Total,12752,6144,6608,12676,76,50,442.46,28.8,-1.53086,53.759,12731.0
1424,2011,LS10 4,LS10 4,Total,14894,7105,7789,14856,38,71,664.17,22.4,-1.53883,53.7476,14800.0
1425,2011,LS11 0,LS11 0,Total,3834,1924,1910,3834,0,20,122.0,31.4,-1.57192,53.7746,3986.0
1426,2011,LS11 5,LS11 5,Total,5164,2579,2585,5147,17,32,232.67,22.2,-1.54875,53.7769,5180.0
1427,2011,LS11 6,LS11 6,Total,6572,3444,3128,6532,40,21,107.55,61.1,-1.54955,53.7777,6305.0
1428,2011,LS11 7,LS11 7,Total,8856,4547,4309,8830,26,45,105.79,83.7,-1.55787,53.7725,9019.0
1429,2011,LS11 8,LS11 8,Total,7659,3798,3861,7581,78,43,261.55,29.3,-1.56457,53.7743,7658.0
1430,2011,LS11 9,LS11 9,Total,2710,1484,1226,2704,6,7,97.42,27.8,-1.55649,53.7871,2589.0
1431,2011,LS12 1,LS12 1,Total,5834,3072,2762,5742,92,17,220.49,26.5,-1.57843,53.7932,5251.0
1432,2011,LS12 2,LS12 2,Total,6042,3279,2763,5546,496,19,193.61,31.2,-1.58955,53.8003,6753.0
1433,2011,LS12 3,LS12 3,Total,8791,4471,4320,8691,100,49,191.65,45.9,-1.60074,53.7969,8332.0
1434,2011,LS12 4,LS12 4,Total,9327,4533,4794,9120,207,50,292.36,31.9,-1.59438,53.7883,9188.0
1435,2011,LS12 5,LS12 5,Total,9423,4487,4936,9395,28,61,627.03,15.0,-1.61724,53.7845,9415.0
1436,2011,LS12 6,LS12 6,Total,1532,774,758,1532,0,9,55.36,27.7,-1.58838,53.7807,1797.0
1437,2011,LS13 1,LS13 1,Total,7356,3664,3692,7348,8,50,364.03,20.2,-1.65199,53.8193,6979.0
1438,2011,LS13 2,LS13 2,Total,10551,5022,5529,10496,55,38,267.8,39.4,-1.62452,53.8134,10759.0
1439,2011,LS13 3,LS13 3,Total,7225,3447,3778,7220,5,40,143.54,50.3,-1.63568,53.8101,7273.0
1440,2011,LS13 4,LS13 4,Total,9889,4855,5034,9884,5,59,228.77,43.2,-1.63287,53.8024,9746.0
1441,2011,LS14 1,LS14 1,Total,7912,3743,4169,7878,34,77,227.54,34.8,-1.46934,53.829,7865.0
1442,2011,LS14 2,LS14 2,Total,4501,2178,2323,4482,19,20,230.62,19.5,-1.45488,53.8316,4634.0
1443,2011,LS14 3,LS14 3,Total,3179,1535,1644,3179,0,75,1863.41,1.7,-1.44026,53.8564,3131.0
1444,2011,LS14 5,LS14 5,Total,7372,3469,3903,7339,33,29,211.04,34.9,-1.44612,53.821,7223.0
1445,2011,LS14 6,LS14 6,Total,11520,5509,6011,11453,67,53,359.99,32.0,-1.46834,53.8145,11189.0
1446,2011,LS15 0,LS15 0,Total,7696,3667,4029,7696,0,63,1010.42,7.6,-1.47142,53.7953,7809.0
1447,2011,LS15 4,LS15 4,Total,5195,2500,2695,5187,8,82,2818.1,1.8,-1.41097,53.8275,4964.0
1448,2011,LS15 7,LS15 7,Total,9467,4581,4886,9455,12,97,224.79,42.1,-1.45936,53.8039,9268.0
1449,2011,LS15 8,LS15 8,Total,8739,4190,4549,8703,36,82,814.25,10.7,-1.44166,53.8086,8920.0
1450,2011,LS15 9,LS15 9,Total,3894,1911,1983,3875,19,57,276.41,14.1,-1.44345,53.7957,3729.0
1451,2011,LS16 5,LS16 5,Total,8019,3964,4055,7004,1015,141,308.8,26.0,-1.59488,53.8348,8354.0
1452,2011,LS16 6,LS16 6,Total,9546,4554,4992,9489,57,113,336.15,28.4,-1.60777,53.8454,9598.0
1453,2011,LS16 7,LS16 7,Total,10966,5311,5655,10964,2,176,661.62,16.6,-1.61444,53.8553,10724.0
1454,2011,LS16 8,LS16 8,Total,4114,1962,2152,3732,382,112,1137.92,3.6,-1.58444,53.8518,3997.0
1455,2011,LS16 9,LS16 9,Total,3812,1833,1979,3784,28,94,858.87,4.4,-1.61517,53.8777,3715.0
1456,2011,LS17 0,LS17 0,Total,1389,688,701,1389,0,49,1796.36,0.8,-1.57512,53.9257,1357.0
1457,2011,LS17 5,LS17 5,Total,7154,3478,3676,7144,10,88,223.76,32.0,-1.553,53.8447,7274.0
1458,2011,LS17 6,LS17 6,Total,10016,4872,5144,9967,49,180,212.6,47.1,-1.53513,53.8436,9853.0
1459,2011,LS17 7,LS17 7,Total,9409,4498,4911,9389,20,221,432.46,21.8,-1.54609,53.8559,9302.0
1460,2011,LS17 8,LS17 8,Total,10909,5203,5706,10879,30,231,667.7,16.3,-1.51107,53.8534,10914.0
1461,2011,LS17 9,LS17 9,Total,4549,2217,2332,4549,0,127,3753.08,1.2,-1.47751,53.8816,4493.0
1462,2011,LS18 4,LS18 4,Total,9326,4451,4875,9272,54,114,287.29,32.5,-1.6448,53.8363,9290.0
1463,2011,LS18 5,LS18 5,Total,9569,4658,4911,9341,228,133,519.29,18.4,-1.64438,53.8461,9869.0
1464,2011,LS19 6,LS19 6,Total,6238,3027,3211,6208,30,112,509.2,12.3,-1.68049,53.8528,6712.0
1465,2011,LS19 7,LS19 7,Total,13597,6573,7024,13492,105,143,1286.66,10.6,-1.68707,53.8652,13186.0
1466,2011,LS20 8,LS20 8,Total,6947,3427,3520,6947,0,140,1067.01,6.5,-1.72002,53.8714,6925.0
1467,2011,LS20 9,LS20 9,Total,5716,2724,2992,5618,98,60,512.12,11.2,-1.70618,53.8757,5394.0
1468,2011,LS21 1,LS21 1,Total,5753,2833,2920,5703,50,104,1150.41,5.0,-1.66216,53.9033,6004.0
1469,2011,LS21 2,LS21 2,Total,7081,3418,3663,7080,1,110,8586.95,0.8,-1.6938,53.9262,7196.0
1470,2011,LS21 3,LS21 3,Total,4895,2368,2527,4855,40,74,921.71,5.3,-1.69658,53.9018,4646.0
1471,2011,LS22 4,LS22 4,Total,1957,951,1006,1931,26,45,3501.03,0.6,-1.39998,53.9332,1787.0
1472,2011,LS22 5,LS22 5,Total,3765,1949,1816,3565,200,95,3074.07,1.2,-1.3912,53.9268,3957.0
1473,2011,LS22 6,LS22 6,Total,5862,2784,3078,5835,27,118,799.88,7.3,-1.39061,53.9306,6040.0
1474,2011,LS22 7,LS22 7,Total,4207,2023,2184,4156,51,76,127.03,33.1,-1.38666,53.9373,3963.0
1475,2011,LS23 6,LS23 6,Total,7391,3507,3884,7358,33,153,2629.12,2.8,-1.35506,53.8988,7343.0
1476,2011,LS23 7,LS23 7,Total,1816,1299,517,1003,813,24,1272.21,1.4,-1.34906,53.9212,1806.0
1477,2011,LS24 8,LS24 8,Total,3286,1634,1652,3286,0,50,3766.27,0.9,-1.2478,53.8964,3347.0
1478,2011,LS24 9,LS24 9,Total,8563,4174,4389,8523,40,158,8198.57,1.0,-1.25719,53.8606,8473.0
1479,2011,LS25 1,LS25 1,Total,7571,3558,4013,7459,112,76,242.26,31.3,-1.39061,53.791,7589.0
1480,2011,LS25 2,LS25 2,Total,7396,3591,3805,7385,11,93,684.45,10.8,-1.37677,53.7925,7464.0
1481,2011,LS25 3,LS25 3,Total,1503,735,768,1503,0,23,1797.14,0.8,-1.34595,53.8264,1513.0
1482,2011,LS25 4,LS25 4,Total,1893,955,938,1893,0,8,718.79,2.6,-1.33548,53.7903,1935.0
1483,2011,LS25 5,LS25 5,Total,4693,2297,2396,4681,12,72,4360.93,1.1,-1.24707,53.7675,4674.0
1484,2011,LS25 6,LS25 6,Total,6778,3354,3424,6750,28,90,2254.07,3.0,-1.2422,53.7944,6888.0
1485,2011,LS25 7,LS25 7,Total,10083,4915,5168,10048,35,99,699.39,14.4,-1.37353,53.7704,10164.0
1486,2011,LS26 0,LS26 0,Total,13961,6654,7307,13845,116,112,808.27,17.3,-1.47907,53.7532,13880.0
1487,2011,LS26 8,LS26 8,Total,11914,5821,6093,11892,22,95,927.64,12.8,-1.43575,53.7577,12148.0
1488,2011,LS26 9,LS26 9,Total,4146,2025,2121,4073,73,34,867.15,4.8,-1.40541,53.7404,4292.0
1489,2011,LS27 0,LS27 0,Total,6553,3197,3356,6530,23,32,555.24,11.8,-1.61408,53.7441,7063.0
1490,2011,LS27 7,LS27 7,Total,10556,5128,5428,10515,41,71,842.04,12.5,-1.61263,53.7582,10475.0
1491,2011,LS27 8,LS27 8,Total,9906,4790,5116,9832,74,69,459.17,21.6,-1.59159,53.7466,9706.0
1492,2011,LS27 9,LS27 9,Total,8680,4241,4439,8609,71,61,225.49,38.5,-1.60303,53.7482,8438.0
1493,2011,LS28 5,LS28 5,Total,11426,5486,5940,11347,79,109,828.11,13.8,-1.67653,53.8141,12024.0
1494,2011,LS28 6,LS28 6,Total,3229,1560,1669,3226,3,27,156.16,20.7,-1.66363,53.8059,3242.0
1495,2011,LS28 7,LS28 7,Total,9603,4588,5015,9454,149,70,300.89,31.9,-1.67129,53.7982,9338.0
1496,2011,LS28 8,LS28 8,Total,7539,3588,3951,7446,93,91,339.76,22.2,-1.67435,53.7924,7580.0
1497,2011,LS28 9,LS28 9,Total,6099,2900,3199,6071,28,48,277.59,22.0,-1.65434,53.7931,6221.0
